Borough,Borough Latitude,Borough Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
Central Toronto,43.6727097,-79.40567840000001,MYMY Chicken,43.66610601324829,-79.407194852829,Fried Chicken Joint
Central Toronto,43.6727097,-79.40567840000001,Gyubee,43.667088249976,-79.4005710246546,Japanese Restaurant
Central Toronto,43.6727097,-79.40567840000001,New Generation Sushi,43.6655190571347,-79.40961907216216,Sushi Restaurant
Central Toronto,43.6727097,-79.40567840000001,Mr. Tonkatsu　豚カツ,43.66525201361953,-79.41083082310666,Japanese Restaurant
Central Toronto,43.6727097,-79.40567840000001,Myato,43.6652,-79.41019,Korean Restaurant
West Toronto,43.6489597,-79.456325,Kami Sushi,43.64394569923591,-79.44811664710394,Sushi Restaurant
West Toronto,43.6489597,-79.456325,Mister Yummy,43.65679256190298,-79.45172363003729,Korean Restaurant
Mississauga,43.6369656,-79.61581899999999,Masamune,43.64000547799277,-79.62695957553662,Japanese Restaurant
Scarborough,43.7942003,-79.26202940000002,Inchen House Korean Restaurant,43.79223135553377,-79.26004461141603,Korean Restaurant
Central Toronto,43.7043244,-79.3887901,St. Louis Bar and Grill,43.70162144327488,-79.3974049177347,Wings Joint
Downtown Toronto,43.6626956,-79.4000493,Little Piggy's,43.66605300000001,-79.406811,Korean Restaurant
Downtown Toronto,43.6626956,-79.4000493,Ka Chi Korean Restaurant,43.654306552286656,-79.3992765578534,Korean Restaurant
Downtown Toronto,43.6626956,-79.4000493,Seor Ak San,43.65544570387313,-79.39906312458223,Korean Restaurant
Downtown Toronto,43.6626956,-79.4000493,The Fry,43.66527295578749,-79.4108859824545,Korean Restaurant
Downtown Toronto,43.6626956,-79.4000493,Gyubee,43.667088249976,-79.4005710246546,Japanese Restaurant
Downtown Toronto,43.6626956,-79.4000493,MYMY Chicken,43.66610601324829,-79.407194852829,Fried Chicken Joint
Downtown Toronto,43.6626956,-79.4000493,New Generation Sushi,43.6655190571347,-79.40961907216216,Sushi Restaurant
Downtown Toronto,43.6626956,-79.4000493,Varsity Deli,43.664331453624065,-79.4005005807838,Korean Restaurant
Downtown Toronto,43.6626956,-79.4000493,James Cheese Back Ribs,43.65698248120175,-79.39937706745911,Korean Restaurant
Downtown Toronto,43.6626956,-79.4000493,Mr. Tonkatsu　豚カツ,43.66525201361953,-79.41083082310666,Japanese Restaurant
Downtown Toronto,43.6626956,-79.4000493,Etsu,43.65596995372576,-79.39376142246397,Korean Restaurant
Downtown Toronto,43.6626956,-79.4000493,Mo'Ramyun,43.656147579200834,-79.39228230349781,Korean Restaurant
Downtown Toronto,43.6626956,-79.4000493,Hana Korea,43.65594950005317,-79.39374106568063,Korean Restaurant
Downtown Toronto,43.6626956,-79.4000493,Myato,43.6652,-79.41019,Korean Restaurant
Downtown Toronto,43.6626956,-79.4000493,Kinton Ramen,43.65579361535061,-79.3940472390902,Ramen Restaurant
West Toronto,43.6515706,-79.4844499,Ka Chi,43.650436,-79.480148,Korean Restaurant
Central Toronto,43.6895743,-79.38315990000002,The Bowl Korean Food,43.68855857485344,-79.39385634325663,Korean Restaurant
Downtown Toronto,43.6532057,-79.4000493,Ka Chi Korean Restaurant,43.654306552286656,-79.3992765578534,Korean Restaurant
Downtown Toronto,43.6532057,-79.4000493,Seor Ak San,43.65544570387313,-79.39906312458223,Korean Restaurant
Downtown Toronto,43.6532057,-79.4000493,416 Snack Bar,43.64751101216233,-79.40401784574094,Speakeasy
Downtown Toronto,43.6532057,-79.4000493,Nak Won,43.65312366957159,-79.39696767945415,Korean Restaurant
Downtown Toronto,43.6532057,-79.4000493,Ka Chi,43.65360303946789,-79.39501944436923,Korean Restaurant
Downtown Toronto,43.6532057,-79.4000493,Owl of Minerva,43.65277732970964,-79.39816151985623,Korean Restaurant
Downtown Toronto,43.6532057,-79.4000493,James Cheese Back Ribs,43.65698248120175,-79.39937706745911,Korean Restaurant
Downtown Toronto,43.6532057,-79.4000493,Saku Sushi,43.648038262053305,-79.40026848917229,Sushi Restaurant
Downtown Toronto,43.6532057,-79.4000493,Etsu,43.65596995372576,-79.39376142246397,Korean Restaurant
Downtown Toronto,43.6532057,-79.4000493,Chimac Pub & Fried Chicken,43.647835,-79.401209,Korean Restaurant
Downtown Toronto,43.6532057,-79.4000493,Korean Grill House,43.65025968386691,-79.38924990371137,Korean Restaurant
Downtown Toronto,43.6532057,-79.4000493,Hana Korea,43.65594950005317,-79.39374106568063,Korean Restaurant
Downtown Toronto,43.6532057,-79.4000493,Mo'Ramyun,43.656147579200834,-79.39228230349781,Korean Restaurant
Downtown Toronto,43.6532057,-79.4000493,Kinton Ramen,43.65579361535061,-79.3940472390902,Ramen Restaurant
Downtown Toronto,43.6532057,-79.4000493,The Bowl Korean Food,43.653371,-79.390997,Korean Restaurant
Downtown Toronto,43.6532057,-79.4000493,McDonald's,43.65374431451721,-79.39091545774444,Fast Food Restaurant
Scarborough,43.8152522,-79.2845772,Chako Barbeque Izakaya,43.814380551035754,-79.29471416075395,Korean Restaurant
Scarborough,43.8152522,-79.2845772,Jeon Ju Hyang,43.81612552309041,-79.2934709541502,Korean Restaurant
Central Toronto,43.68641229999999,-79.4000493,The Bowl Korean Food,43.68855857485344,-79.39385634325663,Korean Restaurant
Central Toronto,43.68641229999999,-79.4000493,Koryo Samgyetang,43.68006560483551,-79.39198160369493,Korean Restaurant
Downtown Toronto,43.6289467,-79.3944199,Iruka Sushi,43.636900740901396,-79.3966095935637,Japanese Restaurant
Downtown Toronto,43.6795626,-79.37752940000001,Seoul Food,43.671971,-79.376812,Korean Restaurant
Downtown Toronto,43.6795626,-79.37752940000001,Sushi Cafe,43.671587,-79.37675300000002,Korean Restaurant
Downtown Toronto,43.6464352,-79.37484599999998,Gyu-Kaku Japanese BBQ,43.65142227549792,-79.37504693687086,Japanese Restaurant
Downtown Toronto,43.6464352,-79.37484599999998,Bob's Bulgogi,43.65190800954796,-79.3775230056258,Korean Restaurant
Downtown Toronto,43.6464352,-79.37484599999998,Ho Ga Oriental Cuisine,43.64804326543633,-79.383108374673,Korean Restaurant
Downtown Toronto,43.6464352,-79.37484599999998,Sushi-Q,43.64773753191115,-79.37969913096781,Sushi Restaurant
Downtown Toronto,43.6464352,-79.37484599999998,Oyshi Sushi,43.64234005516476,-79.37585304260914,Sushi Restaurant
Downtown Toronto,43.6464352,-79.37484599999998,iQ Food Co,43.64748168603232,-79.37910417362639,Fast Food Restaurant
Downtown Toronto,43.6464352,-79.37484599999998,Bibab Express,43.650442786309945,-79.38335749932767,Korean Restaurant
Downtown Toronto,43.6464352,-79.37484599999998,Koha Pacific Kitchen,43.64614,-79.38606,Korean Restaurant
Downtown Toronto,43.6464352,-79.37484599999998,Teriyaki quik sushi,43.64845254569628,-79.37184637587276,Japanese Restaurant
Downtown Toronto,43.6464352,-79.37484599999998,Ho Shim,43.64823812201464,-79.38290974652757,Japanese Restaurant
Downtown Toronto,43.6464352,-79.37484599999998,Sushi Oniwa,43.64709070005983,-79.386743745552,Sushi Restaurant
Etobicoke,43.60241370000001,-79.54348409999999,ASA Korean Restaurant,43.60395,-79.5377,Korean Restaurant
Downtown Toronto,43.667967,-79.3676753,Sushi Cafe,43.671587,-79.37675300000002,Korean Restaurant
Downtown Toronto,43.667967,-79.3676753,Seoul Food,43.671971,-79.376812,Korean Restaurant
Downtown Toronto,43.6484292,-79.3822802,Gyu-Kaku Japanese BBQ,43.65142227549792,-79.37504693687086,Japanese Restaurant
Downtown Toronto,43.6484292,-79.3822802,Bob's Bulgogi,43.65190800954796,-79.3775230056258,Korean Restaurant
Downtown Toronto,43.6484292,-79.3822802,Bapbo,43.65553601067675,-79.38496978837556,Korean Restaurant
Downtown Toronto,43.6484292,-79.3822802,Kimchi Korea House,43.655392068371754,-79.38541213481933,Korean Restaurant
Downtown Toronto,43.6484292,-79.3822802,Ho Ga Oriental Cuisine,43.64804326543633,-79.383108374673,Korean Restaurant
Downtown Toronto,43.6484292,-79.3822802,Korean Grill House,43.65025968386691,-79.38924990371137,Korean Restaurant
Downtown Toronto,43.6484292,-79.3822802,Sushi-Q,43.64773753191115,-79.37969913096781,Sushi Restaurant
Downtown Toronto,43.6484292,-79.3822802,Bibab Express,43.650442786309945,-79.38335749932767,Korean Restaurant
Downtown Toronto,43.6484292,-79.3822802,Japango,43.65526771691681,-79.38516506734886,Sushi Restaurant
Downtown Toronto,43.6484292,-79.3822802,Koha Pacific Kitchen,43.64614,-79.38606,Korean Restaurant
Downtown Toronto,43.6484292,-79.3822802,iQ Food Co,43.64748168603232,-79.37910417362639,Fast Food Restaurant
Downtown Toronto,43.6484292,-79.3822802,Koryo Korean Barbeque,43.654438,-79.38069899999998,Korean Restaurant
Downtown Toronto,43.6484292,-79.3822802,Epicure City BOM Bibimbap,43.65524687645687,-79.38676951809875,Korean Restaurant
Downtown Toronto,43.6484292,-79.3822802,The Bowl Korean Food,43.653371,-79.390997,Korean Restaurant
Downtown Toronto,43.6484292,-79.3822802,Oyshi Sushi,43.64234005516476,-79.37585304260914,Sushi Restaurant
Downtown Toronto,43.6484292,-79.3822802,Ho Shim,43.64823812201464,-79.38290974652757,Japanese Restaurant
Downtown Toronto,43.6484292,-79.3822802,Teriyaki quik sushi,43.64845254569628,-79.37184637587276,Japanese Restaurant
Downtown Toronto,43.6484292,-79.3822802,Sushi Oniwa,43.64709070005983,-79.386743745552,Sushi Restaurant
Downtown Toronto,43.6484292,-79.3822802,McDonald's,43.65374431451721,-79.39091545774444,Fast Food Restaurant
Downtown Toronto,43.6658599,-79.38315990000002,Miss Korea,43.66894989012165,-79.38616491615092,Korean Restaurant
Downtown Toronto,43.6658599,-79.38315990000002,Korean Grill House,43.669352326300796,-79.38638726660214,Korean Restaurant
Downtown Toronto,43.6658599,-79.38315990000002,Seoulicious,43.665304,-79.384902,Korean Restaurant
Downtown Toronto,43.6658599,-79.38315990000002,OJA Restaurant,43.6689434910527,-79.38624132580058,Korean Restaurant
Downtown Toronto,43.6658599,-79.38315990000002,Wabar,43.667577143748204,-79.38531462279731,Korean Restaurant
Downtown Toronto,43.6658599,-79.38315990000002,KOKO Share Bar,43.671033938155546,-79.39145701257964,Asian Restaurant
Downtown Toronto,43.6658599,-79.38315990000002,K-Wok,43.667835,-79.38599,Korean Restaurant
Downtown Toronto,43.6658599,-79.38315990000002,Kobi,43.668426000000004,-79.386284,Korean Restaurant
Downtown Toronto,43.6658599,-79.38315990000002,Metropolis Cafe,43.67059136676369,-79.38920850191734,Korean Restaurant
Downtown Toronto,43.6658599,-79.38315990000002,Clubhouse Cafe,43.670544,-79.389638,Korean Restaurant
Downtown Toronto,43.6658599,-79.38315990000002,Sushi & bbbop,43.6590924310851,-79.3827887824243,Korean Restaurant
Downtown Toronto,43.6658599,-79.38315990000002,Seoul Food,43.671971,-79.376812,Korean Restaurant
Downtown Toronto,43.6658599,-79.38315990000002,H Mart,43.65756619799771,-79.3815375088334,Korean Restaurant
Downtown Toronto,43.6658599,-79.38315990000002,the Fry (The Fry),43.66432338874849,-79.38438537921216,Fried Chicken Joint
Etobicoke,43.6288408,-79.52099940000002,Chaban,43.624817,-79.51043,Korean Restaurant
